date,nom,prise_de_parole
1909-01-22,SIREYJOL,"A l'heure où nous sommes, pour modeste que soit ma tâche, je comprends combien elle est devenue difficile et délicate. Mais rassurez-vous, messieurs, je serai très bref, je vous en donne l'assurance ; je le serai surtout en raison des circonstances particulièresdanslesquellJIjsuis obligé deparler..éa'Mon intervention à latribuneestmotivéepar ce fait que la plupartdesvictlpartenaient à marégion:c'étaientdesterritoriauxde la Dordogne quircïitraieileurs-foyers après avoiracconpli»leurPé'riode d'exercices aurégimentdub«énie;*Avignon. Or, en mêmetempsquele témoin de la désolationdemalheurrlilfamilles d'ouvriersplongéesdansleeàj'ai pu constaterl'indifférenceGOIlpableleur égard du hautpersonneldefflpa-ïagnie à laquelle remonte laresponsanla catastrophe.nDe cette catastropheelle-même,desCçteditions dans lesquelleselles'estproUIIldDmettrequ'on n'aura pas trouvé lemoyendOfaettreen cause le hautétat-majordesComFterniesM.Albert Sarraut. IlstouchenttouJlesprimes,leM. Sireyjol. Noussavons,rnOlIsileurlaministre, qu'aucun reprochenesauraitVctiêtre adressé; nousconnaissonsvotreaionvité, votre énergie, votreespritdeélIlcet nous n'ignorons pas quevotreVigirtisn'a ménagé aux compagniesnilesavertissementsni les mises endemeure. mais il se peut quevous-mêmeollStro11'viez désarmé, impuissantvls"
1909-01-22,Lasies,C'est le ministère de la guerre oui devrait tsoutenir le procès contre la compagnie.
1909-01-22,Sireyjol,"Ces familles d'ouvriers qui sont livrées aux hommes de loi, à l'appréciation des tribunaux, vont subir les lenteurs de la justice que vous connaissez et que nous déplorons ; elles doivent donc être protégées par l'Etat. L'Etat doit prendre leur cause en main ; il appartient au ministre d'user de sa légitime autorité pour imposer à la compagnie, avant tout procès, l'obligation de verser aux familles des morts, à ceux qui sont grièvement blessés, une indemnité convenable, l'action' judiciaire ne devant s'engager qu'au cas où cette équitable indemnité aurait été refusée par les intéressés."
1909-01-22,le ministre des travaux publics,"Parmi les faits exposés par M. Sireyjol, le plus grand nombre incrimine directement la conduite des agents de lacompagnie<i»Midi. Je n'ai rien à dire."
1909-01-22,Sireyjol,Je recommande donc à la sollicitude du Gouvernement les victimes et leurs familles.
1909-01-22,SIREYJOL,"Par conséquent j'affirme que le contrôle, en toute indépendance et en toute loyauté, a rempli tout son devoir. (Très bien ! très bien!) M. le président. La parole est à M. Massabuau."
1909-01-22,MASSABUAU,"J'avais tout à l'heure demandé la parole pour présenter une très courte observation à M. le ministre. Mais auparavant je voudrais faire remarquer à M. Sireyjol que, quel que soit l'intérêt que nous portons tous à ces braves militaires, il serait peut-être imprudent de vouloir substituer la responsabilité de l'Etat à la responsabilité de la compagnie du Midi."
1909-01-22,SIREYJOL,Il n'est pas question de cela !
1909-01-22,LE_MINISTRE_DES_TRAVAUX_PUBLICS,Permettez-moi de donner une explication.
1909-01-22,SIREYJOL,Sireyjol a fait une observation à la fois très précise et très exacte. Il a dit que les militaires qui sont morts dans la catastrophe revenaient du service ou peut-être même étaient encore en service commandé au moment où la catastrophe s'est produite.
1909-01-22,MASSABUAU,"Sireyjol n'a pas demandé que l'Etat se substituât aux familles pour plaider contre la compagnie ; il a dit que le Gouvernement avait le devoir de considérer que ces familles, qui sont pauvres, qui sont nécessiteuses, se trouveraient peut-être dans des conditions particulièrement difficiles pour plaider contre la compagnie. Il nous a demandé de les conseiller, de les guider de les aider s'il est nécessaire. C'est dans ces conditions que j'ai accepté de répondre favorablement à la proposition de notre collègue."
1909-01-22,LE_MINISTRE,"Je termine en remerciant M. le ministre, de ses excellentes paroles à propos des retards inexplicables qui se produisent sur le réseau du Midi. Les populations sont tellement en émoi qu'elles nous sollicitent de tous côtés d'intervenir personnellement à la tribune pour souligner en quelque sorte davantage la portée des interpellations en cours."
1909-01-22,MASSABUAU,"C'est parfait et je m'associe en ce cas, à la demande de M. Sireyjol. J'avais cru comprendre que notre collègue demandait que le ministre de la guerre se substituât aux familles. Il y aurait été là un danger : les veuves de ces militaires auraient eu une pension bien inférieure à l'indemnité qui sera obtenue par une action directe des familles contre la compagnie."
1909-01-22,LE_MINISTRE,"Je termine en remerciant M. le ministre, de ses excellentes paroles à propos des retards inexplicables qui se produiscent sur le réseau du Midi. Les populations sont tellement en émoi qu'elles nous sollicitent de tous côtés d'intervenir personnellement à la tribune pour souligner en quelque sorte davantage la portée des interpellations en cours."
1909-01-22,LE_PRESIDENT,La parole est à M. le ministre des travaux publics.
1909-01-22,LE_MINISTRE_DES_TRAVAUX_PUBLICS,"Je pouvais d'autant moins négliger le fait affirmé par M. Massabuau qu'il m'avait été déjà signalé, avec d'autres cas, par notre honorable collègue M. Balitrand, et, au cours de la récente interpellation sur la situation de la compagnie du Midi, par MM. Sarraut et Bedouce."
1909-01-22,BALITRAND,"Il y a eu là, en effet, une mesure d'une sévérité, je pourrais dire d'une brutalité véritablement excessive."
1909-01-22,MASSABUAU,"Ce mécanicien avait été, il y a quelque temps, félicité par lettre publique de M. le ministre des travaux publics pour le courage, j'allais dire l'héroïsme avec lequel il avait empêché un accident qui aurait pu avoir les plus terribles conséquences sur la ligne de Séverac à Neussargues."
1909-01-22,LE_MINISTRE,"Je prie M. le ministre d'appeler l'attention de la compagnie du Midi sur ce fait. Cet agent a été frappé sur des rapports peut-être inexacts, car les grands chefs ne peuvent pas tout savoir et tout voir par euxmêmes. Il paraît avoir été frappé d'une façon beaucoup trop rigoureuse, et tout au moins sans qu'on ait tenu compte, à titre d'atténuation, de ses excellents antécédents."
1909-01-22,LE_PRESIDENT,La parole est à M. le ministre des travaux publics.
1909-01-22,LE_MINISTRE_DES_TRAVAUX_PUBLICS,"Je pouvais d'autant moins négliger le fait affirmé par M. Massabuau qu'il m'avait été déjà signalé, avec d'autres cas, par notre honorable collègue M. Balitrand, et, au cours de la récente interpellation sur la situation de la compagnie du Midi, par MM. Sarraut et Bedouce."
1909-01-22,BALITRAND,"Il y a eu là, en effet, une mesure d'une sévérité, je pourrais dire d'une brutalité véritablement excessive."
1909-01-22,MASSABUAU,"Ce mécanicien avait été, il y a quelque temps, félicité par lettre publique de M. le ministre des travaux publics pour le courage, j'allais dire l'héroïsme avec lequel il avait empêché un accident qui aurait pu avoir les plus terribles conséquences sur la ligne de Séverac à Neussargues."
1909-01-22,LE_MINISTRE,"Je prie M. le ministre d'appeler l'attention de la compagnie du Midi sur ce fait. Cet agent a été frappé sur des rapports peut-être inexacts, car les grands chefs ne peuvent pas tout savoir et tout voir par euxmêmes. Il paraît avoir été frappé d'une façon beaucoup trop rigoureuse, et tout au moins sans qu'on ait tenu compte, à titre d'atténuation, de ses excellents antécédents."
1909-01-22,LE_PRESIDENT,La parole est à M. le ministre des travaux publics.
1909-01-22,ladu^ôcatfon1,e le projet de loi porN) 5 et 6 de la loirs1907^®Urlesconseilsdeprud'ètel%onPoa_prOpositionde loi de M.
1909-01-22,lepresident,Il n'y a pas d'opposition?
1909-01-22,lepresident,Il en est ainsi ordonné.
1909-01-22,M. le président,"Lundi, à deux heures, séance publique : Discussion d'un projet de loi d'intérêt local concernant la section de Lanester (Morbihan)."
1909-01-22,lacommission de l'armée,"La commission de l'armée, d'accord avec le Gouvernement, demande l'inscription en tête de l'ordre du jour, sous réserve qu'il n'y aura pas débat,"
1909-01-22,lepresident,Il n'y a pas d'opposition ?
1909-01-22,lepresident,L'inscription est ordonnée.
1909-01-22,lepresident,"Suite de la discussion : 1° du projet de loi portant suppression des contributions directes, et établissement d'un impôt général sur les revenus et d'un impôt complémentaire sur l'ensemble du revenu;"
1909-01-22,lepresident,"2° de la proposition de loi de M. Maujan, ayant pour objet l'établissement d'un impôt personnel et progressif sur le revenu et sur les capitaux improductifs ; 3° de la proposition de loi de M. Magniaudé,"
1909-01-22,lepresident,"ayant pour objet d'établir un impôt général et progressif sur les revenus ; 4° de la proposition de loi de M. Malvy,"
1909-01-22,lepresident,"ayant pour objet l'établissement d'un impôt global et progressif sur le revenu ; Suite de la lre délibération sur le projet de loi ayant pour objet d'approuver les conventions passées entre le gouverneur général de l'Algérie et la société d'études de l'Ouenza pour la concession du chemin de fer de Bône au Djebel-Ouenza, avec prolongement éventuel sur le Bou-Kadra et la concession de divers emplacements dans le port de Bône et déclarant d'utilité publique,"
1909-01-22,lepresident,"à titre d'intérêt général, le chemin de fer susvisé."
1909-01-22,lepresident,Il n'y a pas d'observation?
1909-01-22,lepresident,L'ordre du jour est ainsi fixé.
1909-01-22,M. le président,6. — DÉPÔT D'UN PROJET DE LOI M. le président. J'ai reçu de M. le ministre des travaux publics un projet de loi concernant rétablissement dans Paris d'une ligne de chemins de fer d'intérêt local de la Fourche à la porte de Clichy formant embranchement de la ligne gare Saint-Lazareporte de Saint-Ouen du réseau nord-sud de Paris.
1909-01-22,lepresident,"Le projet de loi sera imprimé, distribué et, s'il n'y a pas d'opposition,"
1909-01-22,lepresident,renvoyé à la commission des travaux publics. (Assentiment. )
1909-01-22,M. le président,"7. — DÉPÔT D'UN RAPrORT M. le président. J'ai reçu de M. Louis Baudet un rapport fait au nom de la commission du commerce sur la proposition de loi,"
1909-01-22,lepresident,"adoptée par le Sénat, relative à la vente et au nantissement des fonds de commerce."
1909-01-22,lepresident,Le rapport sera imprimé et distribué.
1909-01-22,M. le président,8. — DÉPÔT DE DEUX AVIS
1909-01-22,lepresident,M. le président. J'ai reçu de M. Charles Dumont un avis fait au nom de lfrcommission du budget sur le projet de loi autorisant le gouvernement général du Congo à contracter un emprunt de 21 millions de francs pour exécuter divers travaux d'utilité publique et d'intérêt général.
1909-01-22,lepresident,J'ai reçu de M. Messimy un avis fait au nom de la commission du budget sur le projet de loi autorisant le gouvernement général de lIndo-Chine à contracter un emprunt de 53 millions pour couvrir les dépenses mises par la sentence arbitrale du 13 avril 1908 à la charge de la colonie pour la construction du chemin de fer du Yunnan.
1909-01-22,lepresident,Les avis seront imprimés et distribués.
1909-01-22,M. le président,"9. — DÉPÔT DE PROPOSITIONS DE LOI M. le président. J'ai reçu de M. de Castelnau et plusieurs de ses collègues une proposition de loi ayant pour objet de modifier les articles 68, 69,"
1909-01-22,M. le président,"95 (paragraphe 2), 102 (paragraphe 1), 103 (paragraphe 2), 141 (paragraphes 1 et 3) et d'abroger les articles 114 (paragraphe 2), 138 et 142 delaailoi du 5 avril 1881 sur l'organisation municipale."
1909-01-22,M. le président,J'ai reçu de M. Charles Beauquier une proposition de loi ayant pour but d'imposer aux villes l'obligation de dresser des plans d'extension et d'embellissement.
1909-01-22,M. le président,"Les propositions de loi seront imprimées,.distribuées et, s'il n'y a pas d'opposition,"
1909-01-22,M. le président,"renvoyées à la commission d'administration générale et de décentralisation. (Assenli-ment.)J'ai reçu de M. Pajot et plusieurs de ses collègues une proposition de loi tendant à ouvrir au ministre de lintérieur sur lexer- ; cice 1909 un crédit de 100,000 fr. pour venir en aide aux bûcherons du département du Cher,"
1909-01-22,lepresident,victimes de chômage.
1909-01-22,M. le président,"La proposition de loi sera imprimée, distribuée et, s'il n'y a pas d'opposition,"
1909-01-22,M. le président,renvoyée à la commission du budget. (Assentiment.)
1909-01-22,M. le président,"10. — CONGÉS M. le président. La commission des congés est d'avis d'accorder : A M. Ragally,un congé de quelques jours;"
1909-01-22,lepresident,"A M. Armpz, un congé jusqu'au 2 février ; A M. Le Troadecy un congé jusqu'au 31 janvier."
1909-01-22,lepresident,Il n'y a pas d'opposition ?.
1909-01-22,lepresident,Les congés sont accordés.
1909-01-22,"Chef du service sténographique de la Chambre des députés, ALEXANDRE GAUDET.",Rectifications de vote.
