date,nom,prise_de_parole
1907-06-28,Paul-Meunier,"Je ne sais plus qui a dit, il y a quelques jours, dans les couloirs de laCMmbre,que M. Marcelin Albert s'était réfugié sur un arbre et qu'il était bien difficile aux agents de la sûreté d'aller le dénicher sur son platane."
1907-06-28,Paul-Meunier,"Toujours est-il que M. Mar.celin Albert est descendu de son platane et éque c'est dans ranuctiamnreACM.leprésident du conseil, ministre de l'intérieur, que les inspecteurs de la sûreté l'ont reconnu après qu'on leur eut affirmé que c'était bien lui."
1907-06-28,Paul-Meunier,"Allait-on arrêter. M. Marcelin Albert, qai était venu se livrer Jui-même ? Quelquesuns ont dit que c'était, pour le Gouvernement chargé d'assurer le respect des lois, par la volonté de la Chambre, un devoir strict. M. le président du conseil ne l'a pas fait."
1907-06-28,Paul-Meunier,"Non seulement il ne l'a pas arrêté, mais il ne l'a pas fait attendre; il l'a reçu. Peut-être nous dira-t-il tout à l'heure quelle fut cette entrevue."
1907-06-28,Paul-Meunier,Ce n'est pas moi qui l'en blâmerai.
1907-06-28,Paul-Meunier,"Non seulement il ne l'a pas arrêté, mais il ne l'a pas fait attendre; il l'a reçu. Peut-être nous dira-t-il tout à l'heure quelle fut cette entrevue."
1907-06-28,Paul-Meunier,Ce n'est pas moi qui l'en blâmerai.
1907-06-28,L'ORATEUR,"r l'arrêter on avait déployé des forces militaires et policières considérables et que, par la fatalité des événements7,onlfvaiteioentraînéjusqu'à exécuter des fusillades meurtrières."
1907-06-28,L'ORATEUR,"Ce n'est pas tout, messieurs. Après cet incident du ministère, nous avons assisté à cet autre spectacle original de M. Marcelin Albert, toujours sous le coup d'un mandat d'arrêt, traversant Paris, à visage découvert, allant déjeuner dans un café du quartier Latin, donnant des interviews, envoyant des dépêches à M. le président du conseil, faisant une promenade au Bois en automobile et, le soir, partant par la gare de Lyon, escorté de curieux et de journalistes, rentrant le lendemain chez lui, tenant des réunions, prononçant des discours, votant des ordres du jour, envoyant de nouvelles lettres et de nouvelles dépêches à M. le président du conseil et enfin, au moment fixé par lui, deux jours après, allant se présenter devant la justice de son pays."
1907-06-28,L'ORATEUR,"L'orateur qui m'a précédé ici se demandait comment M. Marcelin Albert avait pu bénéficier de cette situation privilégiée, de ce traitement extra-légal, contraire au respect de la loi, pour reprendre l’expression de l'ordre du jour voté par la Chambre."
1907-06-28,L'ORATEUR,"Il me semble que la réponse à cette question a été donnée au lendemain même dela visite de M. Marcelin Albert à Paris par une note d'allure officieuse que les journaux ont reproduite. Cette note disait que M. Marcelin Albert était porteur, non point d'un sauf-conduit — on n'a pas voulu de ce mot — mais porteur d'un écrit de la main de M. le président du conseil, qui lui permettait de rentrer directement à Narbonne pour se mettre à la disposition de la loi."
1907-06-28,L'ORATEUR,"Quel est cet écrit? Et avant que cet écrit ait été délivré, quels furent les engagements pris de part et d'autre, les promesses faites?"
1907-06-28,L'ORATEUR,C'est sur ces points précis que je me permets à mon tour de solliciter des explications précises du Gouvernement.
1907-06-28,L'ORATEUR,"Je me garderai bien de juger et surtout de blâmer par avance une mesure qui a pu justement être considérée comme un acte politique, un acte qui n'était pas conforme, c'est entendu, à la première partie de l'ordre du jour qui chargeait le Gouvernement d'assurer le respect de la loi, mais qui était peut-être conforme à la seconde partie de cet ordre du jour qui chargeait le Gouvernement d'assurer la pacification du pays."
1907-06-28,L'ORATEUR,"Ce que je tiens à dire par avance, et avant d'avoir entendu les explications du Gouvernement, c'est que cette mesure, même si elle a été vaine, inutile, malheureuse, si elle n'a point abouti, doit nécessairement en appeler une autre."
1907-06-28,L'ORATEUR,"Je dis qu'étant donné le traitement extraordinaire de faveur qu'on a fait à M. Marcelin Albert pendant plusieurs jours par la volonté du Gouvernement, il n'est plus possible non seulement de le garder en prison, mais surtout de garder en prison les autres inculpés (Applaudissements à l'extrême gauche), parce que le principe de l'égalité devant la loi est le fondement même de notre droit républicain."
1907-06-28,L'ORATEUR,"Tout de suite, jusqu'au bout de la clémence, c'est-à-dire non seulement de relaxer des hommes qui sont d'honnêtes gens, de bons et de loyaux Français, de bons républicains, mais encore d'anéantir les poursuites elles-mêmes et faire, du même coup, selon le vœu de l'ordre du jour, la pacification complète et immédiate du pays."
1907-06-28,L'ORATEUR,Telle est la première question que je voulais soumettre à la Chambre et au Gouvernement. J'arrive à la seconde.
1907-06-28,L'ORATEUR,"La pacification du pays exige encore une autre mesure. On a rappelé tout à l'heure, parmi tous les événements douloureux que nous venons de traverser, un incident particulièrement pénible et qui nous a profondément émus. Nous avons vu un régiment tourner le dos à ses chefs, et passer en armes du côté des manifestants."
1907-06-28,M. LE PRESIDENT DU CONSEIL,C'est matériellement inexact.
1907-06-28,M. PAUL-MEUNIER,"Monsieur le président du conseil, je vous lirai le rapport du général Bailloud."
1907-06-28,M. PAUL-MEUNIER,"Monsieur le président du conseil, je vous assure que je n'ai pas la prétention d'apporter ici des renseignements absolument contrôlés. J'ai surtout le désir de provoquer vos explications, et je serais trop heureux de recueillir tout à l'heure les rectifications que vous formulerez."
1907-06-28,M. PAUL-MEUNIER,"En tous cas, je reste convaincu qu'il ne s'agit que d'une défection passagère et isolée dans l'armée française et que nous serions nous-mêmes très coupables d'en exagérer l'importance et d'alarmer l'opinion."
1907-06-28,M. GUSTAVE ROUANET,Très bien !
1907-06-28,M. PAUL-MEUNIER,"Dans l'armée comme dans le pays, je crois que, selon le vœu émis par la Chambre vendredi dernier, la pacification s'impose autant que le respect de la loi."
1907-06-28,M. LE PRESIDENT DU CONSEIL,Qu'on commence par le respect de la loi !
1907-06-28,ROUANET,Très bien !
1907-06-28,PAUL-MEUNIER,"Dans l'armée comme dans le pays, je crois que, selon le vœu émis par la Chambre vendredi dernier, la pacification s'impose autant que le respect de la loi."
1907-06-28,LE PRESIDENT DU CONSEIL,Qu'on commence par le respect de la loi !
1907-06-28,PAUL-MEUNIER,"Qu'il me soit permis, dans cette pensée de pacification et d'apaisement, de déplorer — et je le dis avec un profond respect pour une décision récente de la Chambre, sans vouloir récriminer contre un vote acquis — l'ajournement prononcé tout récemment, de la discussion du projet de loi sur les conseils de guerre, (Très bien! très bien! à l'extrême gauche), sur la demande de notre éminent collègue M. Ribot, appuyée par M. le président du conseil."
1907-06-28,CONSTANS,Il y a longtemps
1907-06-28,PAUL-MEUNIER,"C'était, pour reprendre une formule consacrée, « la grande pensée du règne », et il semblait que M. le général, Picquart eût été appelé au ministère de la guerre pour la réaliser."
1907-06-28,GUSTAVE ROUANET,Elle y est toujours!
1907-06-28,GAUTHIER (DE CLAGNY),Elle est en bas et en haut.
1907-06-28,PAUL-MEUNIER,"Et, juste à ce moment, au milieu de ces difficultés contre lesquelles le ministère Waldeck-Rousseau se débattait, qui donc le sommait de réaliser la réforme dont je parle, de faire mettre en discussion le projet de loi sur la réforme des conseils de guerre ?"
1907-06-28,JULES DELAKAYE,"A ce moment-là, il avait d'autres ministres de la guerre."
1907-06-28,PAUL-MEUNIER,"Et quand le ministère Waldeck-Rousseau, quelque temps après; s'est substitué le projet du général André, vous disiez: deux ans que l'on nous fait attendre la réforme des tribunaux militaires. Voici encore un nouveau texte ; j'espère bien que quelqu'un trouvera maintenant de nouveaux prétextes d'ajournement et que nous Allons enfin discuter."
1907-06-28,LE PRESIDENT DU CONSEIL,"On ne vous a pas écouté en 1901; on n'a pas discuté. Et hier, c'est pour vous écouter que l'on a voté l'ajournement."
1907-06-28,PAUL-MEUNIER,"Ce qui il y a de plus grave, messieurs, dans cet ajournement, que je me suis permis de dire avec un grand respect pour la Chambre et sans vouloir blesser aucun de nos collègues, c'est la composition de la majorité qui l'a voté. Vos amis, monsieur le président du conseil, ceux dont la confiance doit faire la seule force du Gouvernement, ne sont pas la majorité dans cette écriture."
1907-06-28,PAUL CONSTANS,La faillite continue.
1907-06-28,LE BARON AMEDEE REILLE,Qu'on labrege les vacances pour voter l'impôt sur le revenu.
1907-06-28,Constans,La faillite continue.
1907-06-28,Reille,Qu'on labrègle les vacances pour voter l'impôt sur le revenu.
1907-06-28,Paul-Meunier,"Il y a six ans, presque à pareille époque, au mois de juin 1901, quelques jours avant la clôture de la session ordinaire M. le président du conseil citait un article important qui venait de paraître dans un journal parisien sous la signature de M. René Viviani. Je vous demande la permission de détacher trois phrases de cet article et de prendre ensuite trois lignes du commentaire dont M. le président du conseil l'afait suivre. Ce sera toute ma conclusion."
1907-06-28,Clemenceau,"Certes, ce n'est pas moi qui prendrai contre Viviani la défense du ministère Waldeck-Rousseau ; mais qui donc a empêché Viviani de protester à la tribune ? Peut-être cette fin de session eût-elle été moins lamentable, si Viviani n'avait pas attendu, pour s'en aviser, que la session fût close."
1907-06-28,Aldy,"Messieurs, les tragiques événements du Midi m'obligent à intervenir de nouveau. Ne m'en faites pas grief. Lorsque j'ai pris la parole vendredi dernier, je ne savais pas exactement ce qui s'était passé dans notre région ; il m'a été permis de m'y rendre; j'ai fait moi-même des constatations que j'ai le devoir d'apporter à cette tribune."
1907-06-28,Bedouce,Je vais parler des faits qui ont suivi les ordres donnés;
1907-06-28,Président du conseil,"Il y a, disait-il, une autre difficulté;c'est que si les faits s'étaient passés comme on les raconte, il n'y aurait pas en ce moment un soldat mourant, la tête fracassée: il n'y aurait pas à l'hôpital 47 soldats et 5 ou 6 officiers, au total 50 et quelques blessés. Dans le récit de M. Aldy, les officiers tirent sur la foule, mais la foule ne tire jamais sur les officiers. Qu'il aille à l'hôpital de Narbonne, la réponse lui sera donnéeo."
1907-06-28,Aldy,"Messieurs, je suis allé prendre cette réponse à mon arrivée à Narbonne; obéissant à un sentiment que vous comprendrez tous, je me suis rendu à l'hôpital;"
1907-06-28,Aldy,"Il n'est renseigné lui-même que par les auteurs responsables des faits contre lesquels nous nous élevons. Vous protestez encore, monsieur le président du conseil ? J'ai cependant pour moi le témoignage des nombreuses personnes qui m'accompagnaient à l'hôpital. Ce que j'affirme a été publié par tous les journaux de province et de Paris, dont les rédacteurs étaient à mes côtés au cours de cette visite."
1907-06-28,Aldy,"J'ai sous mes yeux leurs articles : voulezvous que je vous les lise? J’en prends un au hasard, publié dans le Journal du 24 juin : « Les militaires blessés et l'origine de leurs blessures. — Vendredi, au cours du débat à la Chambre sur les troubles du Midi, M. Clemenceau déclarait qu'au cours des bagarres de Narbonne, 6 officiers, 10 sousofficiers et 47 soldats avaient été blessés."
1907-06-28,Aldy,"Ce renseignement était exact; M. Aldy tous ceux qui l'accompagnaient ont pu s'en convaincre. Il n'y a à l'hôpital de Narbonne qu'un seul officier, le capitaine Ducros, du 13êc, atteint à la tête par une bouteille; 3 soldats du 139e d'infanterie, 2 du 80e, 1 du 10, 1 cuirassier du 10e régiment et 2 gendarmes de la 16e région."
1907-06-28,Aldy,"Or le député de Narbonne s'est entretenu avec chacun d'eux, et aux questions qui leur furent posées par M. Aldy ils répondirent franchement. On apprit de cette façon que les trois soldats du 139e avaient été blessés, l'un dit « au pied» en démolissant une barricade, les deux autres par des pierres qui les atteignirent à la tête. Un soldat du 80e a été blessé à la jambe en démolissant une barricade, également par la chute d'une poutre. L'autre homme du 80e s'est cassé une jambe en jouant à sautemouton dans la cour du collège."
1907-06-28,Aldy,Le soldat du 10e a reçu un coup de pointe d'une canne ferrée. Le cuirassier est tombé de cheval et son casque l'a blessé à la tête.
1907-06-28,Aldy,Y.nfIn un gendarme a reçu un coup de pied de cheval et le second un coup de pierre ou un coup de couteau.
1907-06-28,Aldy,"Vous n'avez pas ici d'autres blessés? demande M. Aldy au docteur Augé, directeur de l'hôpital. Non, répond ce dernier."
1907-06-28,Aldy,"Eh bien ! croyez-vous, monsieur le président du conseil, que des renseignements ainsi recueillis soient faux ou inexacts?"
1907-06-28,Aldy,M. le président du conseil. Je vous répondrai avec les documents officiels.
1907-06-28,Aldy,"M. Aldy. Certes, je me réjouis de voir ainsi réduit le nombre des blessés militaires que vous aviez annoncé. Je suis heureux, à ce point de vue, de constater que vous avez été trompé, mais je ne puis pas admettre que ce que j'ai vu puisse être contesté à l'aide des rapports que l'on vous envoie."
1907-06-28,Aldy,"Il est quelqu'un dans ce pays, monsieur le président du conseil — je veux bien admettre que ce n'est pas vous — il est quelqu'un qui sabote les télégrammes. (Très -bien! très bien ! sur les mêmes bancs.) On arrête, on mutilé ceux qui sont destinés aux journalistes."
1907-06-28,Aldy,Il serait curieux que ce même sabotage des informations s'exerçât contre vous-même dans les rapports qui vous sont adressés !
1907-06-28,Aldy,"Messieurs, je suis allé visiter le seul militaire blessé grièvement qu'il y ait à l'hôpital de Narbonne: c'est M. le capitaine Ducrot."
1907-06-28,Aldy,"Il m'a été signalé comme un excellent homme, et j'ai tenu à lui porter moimême mes vœux de prompt rétablissement."
1907-06-28,Aldy,Le capitaine Ducrot a été blessé par un coup de bouteille qui. ne lui était pas destiné. Un sous-officier de cuirassiers - d'autres m'ont dit un planton — était poursuivi par un certain nombre de personnes surexcitées par les provocations de ces cavaliers.
1907-06-28,Aldy,"Ce militaire se dirigea vers le jardin du musée, à l'intérieur duquel était le capitaine Ducrot. Au moment où. celui-ci ouvrait la porte, une bouteille fut lancée contre le cuirassier."
1907-06-28,Aldy,Elle se brisa sur un barreau de la grille du jardin et un fragment atteignit le capitaine Ducrot à la nuque.
1907-06-28,Aldy,Voilà exactement comment cet officier a été blessé. Le directeur de l'hôpital et les médecins de service ont affirmé d'autre part — permettez-moi d'insister sur ce point — que depuis l'entrée des troupes à Narbonne il n'y avait eu que seize blessés militaires portés à l'hôpital.
1907-06-28,Aldy,"Enfin, j'ai recherché si des militaires avaient reçu des blessures d'armes à feu. J'ai interrogé le directeur, les médecins : leur réponse a été négative."
1907-06-28,Aldy,Il serait superflu de faire remarquer l'importance de cette constatation.
1907-06-28,Aldy,"Je tenais, messieurs, à rectifier les affirmations erronées apportées à la tribune-par M. le président du conseil. Cette rectification opérée, j'aborde l'examen des faits qui se sont produits le 19 et le 20 juin."
1907-06-28,Aldy,"J'arrive, je le sais, à la partie la plus pénible de ma tâche. Quelque douloureux que soit l'accomplissement de mon devoir, il ne m'est pas permis de m'y soustraire."
1907-06-28,Aldy,"La Chambre reconnaîtra, d'ailleurs, que je n'affirmerai rien par moi-même : je me bornerai à rapporter des faits attestés par des témoignages dont on ne contestera pas la valeur."
1907-06-28,Aldy,"Je ne vous parlerai pas, messieurs, des incidents provoqués par l'arrestation de M. Ferroul ; cette arrestation eut lieu aisément, M. Ferroul ayant fait tout ce qui dépendait de lui pour faciliter leur tâche aux agents chargés de l'arrêter."
1907-06-28,Aldy,Ce point est aujourd'hui indiscutablement établi.
1907-06-28,Aldy,Je ferai passer tout à l'heure sous vos yeux et sous les yeux de la Chambre deux hommes desquels il résulte qu'il y a eu agents provocateurs.
1907-06-28,Aldy,"Vous verrez mes preuves. Vous faites sans doute l'honneur de croire-moi, ne parle pas à la légère et que je sais les paroles que je prononce?"
1907-06-28,Aldy,"Je compte bien, si vous montrez difficile à l'excès pour les preuves que j'apporterai, que la Chambre se montrera également difficile pour les rapports que vous produirez."
1907-06-28,Aldy,"Je vous ai dit que vous auriez m'espreuves. Mais je compte bien, si vous montrez difficile à l'excès pour les preuves que j'apporterai, que la Chambre se montrera également difficile pour les rapports avou produirez."
1907-06-28,Jesoussigné,"Jesoussigné, certifie avoir été témoin. mercredisoir 9 juin, vers neuf heuresmoinsun quart, sur la promenade des Barques, d'une charge de cuirassiers dont j'ai failli être victime avec ma femme. Nous nous trouvions à l'extrémité de la passerelle et nous nous disposions à traverser les Barques avec Mme Delpech pour aller passer la soirée chez des amis, lorsque plusieurspersonnes dont MM. Jules Grulet propriétaire,et Albert Calmettes, négociant, président de la chambre de commerce, se sont précipités sur nous en nousannonçant une charge de cuirassiers et nous engageant vivement à ne pas traverser."
1907-06-28,Aucunesommation,aucune sommation n'avait été faite et il n'y avait pas plus de soixante personnes sur la promenade.
1907-06-28,Il,Il est le fils d'un conseiller à l'acourd'appelde Montpellier. Son frère est capitaine d'infanterie en activité de service.
1907-06-28,Grininger,"Boulevard Gambetta — dit M. Grininger - les cuirassiers passent au trot, devant la rue d'Aragon, marquent un temps d'arrêt en face le Grand café, puis remontent le boulevard vers la sous-préfecture. A ce moment, l'officier ou l'adjudant resté à l'arrière, se détachant brusquement, monte à toute allure sur le trottoir, porte un coup de taille formidable à M. Araon, industriel, et s'enfuit à toute bride."
1907-06-28,M. le président du conseil,ils n'avaient pas de revolvers.
1907-06-28,Elie Milhaud,"Je soussigné Elie Milhaud, juge au tribunal de commerce de Narbonne, déclare que le soir du 19 juin dernier j'étais assis avec ma famille devant la porte de ma maison, 28, boulevard Gambetta. Très peu de monde passait sur la chaussée, davantage sur les trottoirs, lorsque je vis arriver au grand galop un escadron de cuirassiers allant dans la direction de la promenade des Barques. Les gens, surpris de cette charge que rien ne justifiait, huèrent la cavalerie."
1907-06-28,Louis-Blanc,"à Narbonne ; de M. Marty, propriétaire."
1907-06-28,Marty,"13, rue Viollet-le-Duc ; de M. Chabert (Paul), rue Lazare-Carnot, 8, à Narbonne,"
1907-06-28,Chabert,qui lui-même a reçu un coup de feu à l'oreille droite et un coup de sabre sur le nez.
1907-06-28,Témoin,"Tous ces témoins confirment les déclarations dont j'ai donné lecture, et qui sont suffisamment probantes et décisives pour me dispenser de vous lire tous les témoignages qui m'ont été apportés."
1907-06-28,Marguerite Peyre,"Je, soussignée, Marguerite Peyre, rue Valmy, 41, déclare m'être trouvée sur le boulevard Gambetta le 19 juin, à huit heures et demie du soir environ, à hauteur du café Régis Vincent, lorsqu'une première charge de cuirassiers passa près de moi, sur le trottoir où je m'étais réfugiée derrière une vespasienne en entendant des coups de revolver Un cavalier passa sur le trottoir, me poursuivit et me renversa avec son chevaL Au même moment, je recevais un coup de pointe de sabre sur la nuque. (Exclamations à l'extrême gauche et à droite.) « J'ai été d'autant plus surprise de cette attaque que je n'avais entendu aucune sommation, sauf des coups de revolver, alors que j'étais sortie de chez moi depuis un moment pour aller chercher des provisions pour mon mari qui devait partir d'assez bon matin le lendemain pour son travail."
1907-06-28,Père de Victor Grangé,"Le soussigné déclare que son fils Victor Grangé a été blessé dans les conditions suivantes : Son jeune fils, âgé de quinze ans environ, n'ayant jamais vu de cuirassiers, avait manifesté l'intention d'aller les admirer, malgré la défense expresse de ses parents de sortir. Se trouvant pris par une charge de cuirassiers, il se réfugia derrière un urinoir; continuant d'être pourchassé, il s'abrita derrière un fusain; il fut. abattu par un coup de revolver tiré par un sous-officier."
1907-06-28,Maxime Rajol,"Les soussignés ont été témoins du fait suivant : A la première charge des cuirassiers, boulevard Gambetta, à huit heures et demie du soir environ, un sous-officier a franchi le trottoir avec sa monture à la hauteur de l'urinoir, a fait le tour de cet édicule et a tiré deux coups de revolver sur deux enfants qui avaient peur de la charge et qui s'étaient cachés derrière les fusains de la terrasse du café voisin."
1907-06-28,Messieurs,"ce n'est pas tout; il s'est passé autre chose ce même soir sur le boulevard Gambetta. Vous savez que l'on a tiré dans le bar Paincout, qu'une grêle de balles s'est abattue sur cet établissement, qu'il y a eu là une personne tuée, le nommé Ramon, des personnes blessées qui n'étaient que des consommateurs paisibles, notamment les nommés Chabanié et Sire."
1907-06-28,Personne non identifiée,"nombre de balles, mais deux balles seulement ont perforé le rideau métallique. Il faut donc qu'on ait pris soin de viser pour que les balles aient passé ou sous le rideau, ou par la porte ouverte à ce moment."
1907-06-28,Personne non identifiée,"(Exclamations). J'insiste sur ces faits, parce que je sais qu'on est en train d'enquêter à Narbonne pour établir que Ramon a été tué en dehors du bar."
1907-06-28,Personne non identifiée,"On veut soutenir en outre que ceux qui ont tiré en chargeant, tiraient sur les devantures fermées dans le but d'effrayer les manifestants."
1907-06-28,Personne non identifiée,"Eh bien non ! ce n'est pas vrai. On n'a, pas tiré sur un rideau fermé ; on a tiré par une ouverture, en visant; ceux qui tiraient ne voulaient pas perdre inutilement leurs balles dans un rideau de fer."
1907-06-28,Personne non identifiée,J'ai pu me procurer un document. J'espère qu'on ne me demandera pas comment je l'ai eu ; je ne voudrais pas compromettre la personne qui me l'a remis.
1907-06-28,Personne non identifiée,C'est une copie de la minute du rapport de l'expert commis par le parquet pour rechercher les balles tirées dans le débit Paincout et ailleurs.
1907-06-28,Personne non identifiée,"Cet expert a fait les constatations suivantes : « L'expert commis a constaté au bar Paincourt la trace de quinze balles de revolver ou de mousqueton de cavalerie ; deux balles ont traversé le rideau en fer, et ce serait une de ces balles qui aurait tué Ramon et blessé sa fille."
1907-06-28,Personne non identifiée,« Les autres balles sont entrées par la partie qui était ouverte complètement ; le groupement en deux endroits prouve qu'on ne tirait pas au hasard car ces groupements sont à 1 m. 60 de hauteur. Plusieurs balles ont été trouvées dans la porte.
1907-06-28,Personne non identifiée,"Suivent d'autres constatations. Dans d'antres bars, chez Fouquet, en face le bar Paincourt, une balle de revolver d'ordonnance a été retrouvée ; chez Casal, en face le bar Paincourt et attenant à la maison Fouquet, une balle de revolver a été également trouvée."
1907-06-28,Personne non identifiée,"Il est donc certain, d'après l'état des lieux, qu'une véritable fusillade a été dirigée contre le bar Paincourt. Les mêmes consta-"
1907-06-28,Personne non identifiée,tations ont été faites par un certain nombre de témoins.
1907-06-28,Personne non identifiée,"Voici leurs déclarations : « Les soussignés Médaule, grand café glacier; Bertet, pharmacien; docteur Barthès; Balançon, marchand tailleur; Caumel, rédacteur correspondant du journal la Dépêche de Toulouse; Julien, coiffeur ; Tirefort, sous-inspecteur de la sûreté, et Dencausse, garage d'automobiles, certifient qu'ils ont constaté par eux-mêmes les faits suivants : « Après les événements du 19 juin, il y avait dans la devanture et dans l'intérieur du bar Paincourt les traces d'un grand nombre de balles, les unes ayant perforé le rideau en fer qui sert de fermeture, perforé la glace, les autres, en très grand nombre, ayant pénétré dans l'intérieur, au dessous du rideau à moitié abaissé. Plusieurs chaises et d'autres meubles ont été brisés par les balles."
1907-06-28,Personne non identifiée,"(Mouvements divers.) Comment expliquer cela ? On ne peut, hélas ! trouver qu'une explication : c'est qu'on a bien visé et habilement tiré."
1907-06-28,Personne non identifiée,"Et maintenant, messieurs, permettez-moi d'aller jusqu'au bout dans la narration de ce très douloureux incident. J'ai à vous lire la déclaration du limonadier Paincourt."
1907-06-28,Personne non identifiée,Son témoignage est écrasant; je ne le ferai suivre d'aucun commentaire.
1907-06-28,Personne non identifiée,"« Le 19 juin au soir, à la première charge, j'ai fait rentrer tables et chaises et mes clients se sont réfugiés dans l'établissement."
1907-06-28,Personne non identifiée,"(A la seconde charge, les rideaux en fer étaient baissés — sauf celui de la porte, qui n'était baissé qu'à moitié — et la porte grande ouverte."
1907-06-28,Personne non identifiée,"« Les cavaliers ont fait front, et une grêle de balles s'est abattue sur mon débit. C'est à l'intérieur de mon établissement que Ramon a été tué, sa fille mortellement blessée, ainsi que Chabanié et Sire. Celui-ci a cinq balles dans les jambes."
1907-06-28,Personne non identifiée,"Nota. — A midi, j'avais refusé de servir des consommations à cinq lieutenants et à un capitaine de cuirassiers. Je constate simplement le fait, en ajoutant que les boutiques voisines de mon bar n'ont reçu aucune balle."
1907-06-28,Personne non identifiée,"Je passe aussi rapidement que possible sur tous ces témoignages. Comme je vous l'ai dit, c'est là un véritable procès-verbal d'enquête dont j'ai l'honneur de vous donner lecture."
1907-06-28,Personne non identifiée,"J'arrive aux événements qui se sont déroulés le 20 juin sur la place de l'IIôtel-deVille. Les certificats et les attestations que j'ai en mains sont très nombreux. Je n en lirai qu'un petit nombre, trois ou quatre au plus, mettant à la disposition de qui voudra les contrôler les autres documents qui m'ont été remis."
1907-06-28,Personne non identifiée,"Voici la première attestation. Elle est de M. Fabre, marchand grainetier, 14, place de l'Hôtel-de-Ville :"
1907-06-28,foule,qui amenait le blessé. Les soldats croisent la baïonnette et la foule se retourneirfuyant.
1907-06-28,i,"De suite un coup de feu part dui centre des soldats, tiré en l'air. De suite un; feu de salve eontinue sans lever mêmeleglfusils. De mon côté, sur l'aile gauche,j'ai-,vu un caporal et un soldat se détacher et faire feu, en visant, dans la rue de l'Ancien"" Courrier. J'ai vu sortir le commandant de la: mairie, qui a donné l'ordre de cesser le; feu."
1907-06-28,le président du conseil,"Non, le colonel n'était pas là. M. Aldy."
1907-06-28,J'ai recueilli chez moi le nommé Souris,"qui était poursuivi par les soldats. Ils nous ont mis en joue. Aucune sommation n'a été faite par la troupe. A mon avis, les fusils étaient chargés quand la section avait l'arme au pied."
1907-06-28,La Chambre se souvient de l'incident,"auquel se rapporte cette déclaration. Un policier maltraité d'une façon que j'ai été le premier à regretter était conduit à l'hôtel de ville. Les soldats ont tiré sur ceux qui amenaient cet homme; ils ont tiré sans, sommation et continué de tirer sur la foule !"
1907-06-28,qui s'enfuyait,Le fils du président du tribunal de commerce — un sauveteur comme on l'a appelé — a été blessé à ce moment d'un coup de baïonnette.
1907-06-28,Paul Cliavernac,J'étais parmi les personnes qui proté
1907-06-28,Félix Fourès,"que le 20 juin dernier, vers quatre heures du soir, j'ai retiré du canal un homme qu'on disait être un commissaire de police venu de Paris. Après l'avoir retiré du canal, je l'ai soutenu pour marcher, et, accompagné d'une foulenom-:breuse, jel'ai accompagné jusqu'à la place debrease,ieiille."
1907-06-28,Juste Villes,"en fa,,sant connaître à la Chambre que j'en ainutrès grand nombre qui confirment absolu ment celles dont je donne lecture :,â« Je soussigné Juste Villes, employé"",°~commerce,maison Redouté à Narbonne, déclare et certifie que dans la journée 20 juin, vers les trois heures etdemiedu^1:"
1907-06-28,M.le président du conseil,Il n'y avait pas de policiers sur le balcon.
1907-06-28,M.Aldy,"Ce qui est abominable, ce n'est Pasde dénoncer de tels actes, c'est de les1ommettre.( Vifs applaudissements à l'exIreme gauche.)"
1907-06-28,M.le président du conseil,Mais encore faut-ilqu'ils soient vrais et qu'ils soientprouvés!
1907-06-28,M.HenryFerrette,M. Aldy a fait uneenquête lui-même.
1907-06-28,M.leprésident du conseil,Il est faciledétablirqu'on n'a envoyé personne deParis.
1907-06-28,Ferrette,ais encore faut-il que ils soient vrais et qu'ils soient prouvés!
1907-06-28,Aldy,M. Aldy a fait une enquête lui-même.
1907-06-28,président du conseil,Il est facile de déterminer que on n'a envoyé personne de Paris.
1907-06-28,J,Je lirai l'enquête militaire. (Exclamations à l'extreme gauche.) Allez-vous prétendre qu'on ne peut pas dire la vérité sous l'uniforme français?
1907-06-28,Aldy,Jevous donne les noms des témoins.
1907-06-28,président du conseil,"Je vous dirais les noms des miens, aussi."
1907-06-28,Aldy,Je vous donne ma parole.
1907-06-28,président du conseil,"Qu'est-ce donc qui autorise votre témoin à dire que ce sont les policiers qui étaient sur le balcon de l'hôtel de ville? Mais qui donc pouvait être à l'intérieur de la mairie, occupée par des soldats?"
1907-06-28,président du conseil,C'est admirable !
1907-06-28,Aldy,"Vous ne comprenez pas ce que je dis, monsieur le président du conseil; jevaistâcher de vous l'expliquer L'hôtel de ville était occupé militairement et il y avait des troupes au rez-de-chaussée, il y avait un bataillon au premier étage; s'il y avait des civils, croyez-vous que c'étaient des civils appartenant à la population ?"
1907-06-28,président du conseil,Il y avait des soldats blessés.
1907-06-28,Aldy,"Alors, quand un soldat est blessé, pour le soigner on l'habille en civil?"
1907-06-28,président du conseil,Cent témoins affirment qu'aucun coup de revolver n'a été tiré du balcon.
1907-06-28,Aldy,Je me garderai bien d'ajouter un mot aux témoignages que j'ai.
1907-06-28,président du conseil,Et s'il y en a cent autres dans le sens contraire ?
1907-06-28,Aldy,"Eh bien! nous en trouverons tout autant pour contrêder les vôtres. En tout cas, vous voudrez bien admettre, lorsque j'apporte ici des déclarations signées par des gens honorables, que ces gens honorables doivent savoir ce qu'ils disent."
1907-06-28,président du conseil,Les gens honorables peuvent se tromper!
1907-06-28,Aldy,"Ah! monsieur le président du conseil, si on fait une enquête sur ces événements vous verrez qui de vous ou de moi a été le mieux informé."
