date,nom,prise_de_parole
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,"C'est la surtout, surtout, que je tiens, en concluant, à appeler l'attention de la Chambre."
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,"« D'une enquête toute récente, ajoute l'honorable M. Poincaré, à laquelle l'administration a fait procéder. » — et j'en remercie tout particulièrement M. le ministre des travaux publics —« .il résulte que pour arriver à ce résultat si désirable une sopime d'au moins 30 millions, à dépenser en dix, douze ou quinze ans, serait indispensable.»"
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,C'est la seule solution à cette question si difficile et si délicate des routes nationales.
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,"Oui, il faut faire un effort énergique pour réparer les routes nationales et les remettre enfin une bonne fois en état d'entretien."
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,"Nous sommes dans la situation d'un homme dont la maison a une toiture en mauvais état, dans laquelle il pleut, et qui s'amuserait, tous les ans, à faire peindre ses plafonds ou à procéder à de petites réparations et qui ne ferait pas le grand effort nécessaire pour remettre sa toiture à neuf. Il perdrait tous les ans du temps et de l'argent et n'arriverait jamais à un résultat satisfaisant."
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,"L'honorable M. Poincaré ajoute dans son rapport : Une fois les chaussées restaurées et pour éviter le retour d'une pareille situation dont le Parlement s'est maintes fois préoccupé et qui a motivé les doléances des assemblées départementales, le crédit normal et annuel d'entretien devrait être relevé : dans le seul département de Seine-et-Oise, ce crédit devrait être majoré de 200,000 à 300,000 francs."
1907-11-27,LE MINISTRE DES TRAVAUX PUBLICS,"On ne peut pas mieux poser le problème, ni mieux le résoudre."
1907-11-27,M. CORNUDET (SEINE-ET-OISE),Très bien!
1907-11-27,LE RAPPORTEUR,"Notre honorable collègue, M. Cornudet, vient de signaler à la Chambre l'insuffisance des crédits d'entretien inscrits au chapitre 3t concernant les routes nationales."
1907-11-27,LE RAPPORTEUR,"Les observations qu'il a présentées sont parfaitement exactes, la commission du budget le reconnaît."
1907-11-27,LE RAPPORTEUR,"Il faut le dire franchement, nous sommes"
1907-11-27,LE RAPPORTEUR,"nous allons arriver à avoir pour l'ensemble de nos routes nationales des crédits analogues à ceux de 1880, mais nous nous trouvons en présence d'un réseau plus long de 855 kilomètres, et diverses circonstances font que, même si la somme allouée par kilomètre de route était la même, les conditions d'entretien seraient aujourd'hui sensiblement différentes, en raison du relèvement d'ailleurs parfaitement justifié, des salaires des cantonniers, du renchérissement des matériaux de pavage et d'empierrement, et surtout du développement, si rapide, dans ces dernières années, de la circulation automobile."
1907-11-27,LE RAPPORTEUR,Les effets de cette circulation ont été tels qu'un certain nombre de routes ne sont pas seulement mal entretenues ; en réalité elles sont détruites.
1907-11-27,M. J. CORNUDET (SEINE-ET-OISE),Très bien!
1907-11-27,LE RAPPORTEUR,"Ce n'est donc plus par des crédits d'entretien que l'on pourrait remédier à la situation, mais par des crédits de réparations extraordinaires."
1907-11-27,LE RAPPORTEUR,"Le Gouvernement s'était efforcé, depuis un certain temps, de remédier à cet état de choses ; le 31 mai dernier, il avait déposé une demande de crédits supplémentaires de 350,000 fr. sur le chapitre des réparations extraordinaires des routes. Ce crédit a été voté par la Chambre, mais l'honorable M. Poincaré, rapporteur général de la commission des finances du Sénat, a fait remarquer que, vu l'époque tardive à laquelle on était arrivé, ce crédit de 350,000 fr. ne pouvait pas être dépensé sur l'exercice 1907, et qu'il n'y avait pas lieu de le voter."
1907-11-27,LE RAPPORTEUR,"D'une manière générale, pour des raisons d'ordre financier que je n'ai pas à apprécier ici, il a estimé que la pratique des reports aurait pour résultat de faire disparaître la spécialité des exercices et leur physionomie"
1907-11-27,le ministre des travaux publics,"Dès lors, M. le ministre des travaux publics, qui espérait avoir pour la réfection des routes une somme de 2,350,000 fr. provenant d'économies réalisées sur divers chapitres de travaux concernant la navigation intérieure et les ports maritimes, a dû proposer une autre méthode pour satisfaire aux besoins dont il avait reconnu la nécesiI'.sité, et réclamer au budget de 1903 l'augmentation qui avait été demandée sous forme de crédits supplémentaires."
1907-11-27,Joseph Caillaux,"Je tiens à faire observer à la Chambre que si au mois de mai dernier le Gouvernement a demandé, au titre du département des travaux publics, un crédit supplémentaire de 350,000 fr., c'était dans la pensée que ce crédit serait entièrement dépensé dans le cours de l'exercice 1907."
1907-11-27,Maurice Berteaux,"Pour bien comprendre comment la question se pose, il suffit de se rappeler que le Gouvernement avait déposé ses demandes de crédits de bonne heure, que la commission du budget, de son côté, les avait rapportées en temps utile pour qu'elles fussent discutées avant les grandes vacances. C'est par suite de l'époque à laquelle ont été fixées les vacances, que les crédits supplémentaires n'ont pu être discutés qu'en octobre, et qu'ils ont été soumis à une heure tardive au Sénat."
1907-11-27,le président de la commission du budget,"C'est dans ces conditions que les critiques de M. Poincaré ont pu se produire. Elles n'auraient pas été formulées, sans doute, si la discussion avait suivi son cours normal."
1907-11-27,le ministre des finances,Evidemment.
1907-11-27,le ministre des travaux publics,"L'essentiel à l'heure actuelle c'est que nous soyons tous d'accord, la commission du budget, le Gouvernement et le rapporteur général du Sénat, sur la méthode à employer pour arriver à un résultat immédiat."
1907-11-27,le rapporteur,"Il y a, en effet, un accord complet entre le Gouvernement et la commission du budget."
1907-11-27,le ministre des travaux publics,"La commission du budget a accepté cette proposition, étant entendu que cette augmentation était compensée par des réductions équivalentes réalisées sur les chapitres 60 et 61 concernant les travaux sur les canaux et les ports maritimes. La discussion de ces propositions viendra lors de l'examen de ces chapitres."
1907-11-27,le président,"La situation est donc en réalité la suivante : le Gouvernement et la commission du budget proposent à la Chambre qui aura à statuer tout à l'heure en toute liberté d'affecter aux travaux extraordinaires des routes nationales un crédit supplémentaire de 2,350,000 fr."
1907-11-27,Cornudet,"Dans ces conditions, nous pensons que l'honorable M. Cornudet, qui s'est contenté de demander une augmentation de crédit de 1 million, aura toute satisfaction, et nous espérons qu'il voudra bien retirer son amendement."
1907-11-27,Ernest Lamy,J'avais demandé la parole pour appuyer en quelques mots l'amendement déposé par l'honorable M. Cornudet ; mais si le Gouvernement l'accepte.
1907-11-27,le ministre des travaux publics,"Le Gouvernement n'accepte pas l'amendement, il donne plus que ce ue M. Cornudet demande."
1907-11-27,le président de la commission du budget,"Nous avons, en effet, accordé par avance plus qu'on ne demandait."
1907-11-27,le ministre des travaux publics,"Dans ces conditions, j'estime qu'il n y a vraiment pas lieu d'insister. Tout discours, de ma part, n'aurait d'autre résultat que de faire perdre à la Chambre un temps qu'elle ne doit pas gaspiller."
1907-11-27,Ernest Lamy,Je me permets alors de demander à M. le ministre des travaux publics l'autorisation de lui poser une question spéciale concernant larépartitionduqui est prévu dans lechapitre.
1907-11-27,le président,Il s'agitdel'amende M.Cornudet.
1907-11-27,Ernest Lamy,"LesconsidératlnJllen""nérales que j'ai àdéveloppervisent1adement de M.Cornudet.II1endeM.le président. Je croisqueade'ment va être retiré.'csIlM. le ministre destravauxP."
1907-11-27,Janet,"Je suis tout à fait d'accord et avec par suite, avec l'honorable M. Corce qui concerne le budget de l'an prochaine, la situation dans laquelle nous nous trouvons ne se renouveler."
1907-11-27,Cornudet,Dans cesbons;losyœux que j'avais formulés à bune depuis plusieurs années reçoiventuslaction.Je retire donc monsentet je prends acte des déclara-'deM.le ministre des finances et deIrlinistredes travaux publics et je lesNésident. L'amendement est retiré.
1907-11-27,Cornudet,Je suis heureux de me joindre à la discussion sur le budget des travaux publics.
1907-11-27,Lamy,J'ai l'honneur de prendre la parole pour la première fois dans cette séance. Je souhaite répondre à la question posée par M. Cornudet.
1907-11-27,Guilloteaux,"Messieurs, après ce que viennent de dire mes collègues MM. Cornudet, et Lamy, il ne me reste que peu de chose à ajouter."
1907-11-27,le président,La parole est à M. Guilloteaux.
1907-11-27,Cachet,"Je parle particulièrement des cantonniers du Morbihan, mon cher collègue, car ils se trouvent dans une situation spéciale, tout à fait défavorable."
1907-11-27,Bou-rély,"Je me proposais de présenter quelques considérations sur le chapitre 55 du budget des travaux publics : « Routes nationales, réparations extraordinaires et travaux neufs. »"
1907-11-27,le président,La parole est à M. Bou-rély.
1907-11-27,Charrois,d'hiver.
1907-11-27,Ministre,"Le département que j'ai l'honneur de représenter a d'autant besoin que ses routes soient mises en oon état, qu'il manque de voies ferrées et il en demande. J'exprime donc le très vif désir que ces travaux de réparation soient accomplis sans retard."
1907-11-27,Travaux publics,(Très bien ! très bien!) Les réparations les plus urgentes sont déjà commencées.
1907-11-27,Paul Bourély,Je le sais. Je demande qu'elles soient poursuivies activement.
1907-11-27,M. (Non identifié),"J'ajoute, messieurs, que 1 million ne suffira certainement pas à la réparation des dégâts causés à nos routes nationales par les dernières inondations : sur des points nombreux, sur de longs parcours, les chaussées sont emportées, les ponts sont en ruines."
1907-11-27,Travaux publics,"(Très bien! très bien!) Je prie M. le ministre de vouloir bien nous renouveler l'assurance qu'il demandera, le moment venu, aux Chambres les nouveaux crédits qui lui paraîtront indispensables."
1907-11-27,M. (Non identifié),"Je voudrais, en terminant, dire un mot sur la situation faite aux riverains du Hllône par les crues subites et par les inondations."
1907-11-27,Travaux publics,(Applaudissements.) M. le président. La parole est à M. Ca-chet.
1907-11-27,Cachet,Je désire appeler l'attention deM.le ministre sur la situation faite aux cantonniers qui sont obligés de se déplacer pour concourir aux travaux des rechargements cylindres.
1907-11-27,Savary de Beauregard,Et ils ne peuvent pas toujours rentrer chez eux le soir.
1907-11-27,Cachet,"Le soir, lorsqu'ils sont fatigués, ils se trouvent dans cette alternative ou de se surmener pour rentrer chez eux, ou, s'ils veulent prendre leur repas et coucher dans le voisinage de leur travail, de faire des dépenses qui dépassent très sensiblement leur salaire journalier."
1907-11-27,Cachet,Je sais que ces cantonniers ont une indemnité; mais elle est uniforme et très certainement inférieure aux dépenses qu'ils sont obligés de faire.
1907-11-27,Cachet,"Je crois — et j'espère que M. le ministre sera de mon avis — qu'il faudrait ajoutera cette indemnité fixe que reçoivent les cantonniers, quand ils se déplacent hors de leur canton, une indemnité proportionnelle à l'importance du déplacement auquel ils sont astreints."
1907-11-27,Bussière,M. le ministre ne sera certainement pas étonné que je reprenne la courte conversation que j'ai l'honneur d'avoir avec lui au eotirs de la discussion du dernier budget.
1907-11-27,Bussière,"J'avais demandé à M. le ministre de bien vouloir réglementer la question déjà ancienne du congé annuel de quinze jours avec solde, en faveur des cantonniers."
1907-11-27,Travaux publics,J'ai l'intention de continuer. (Sow'Ü'es.) M. Bussière.
1907-11-27,Bussière,qu'il étudiait cette question et qu'elle entrerait très prochainement dans la voie de la réalisation.
1907-11-27,Bussière,"Une année s'est écoulée, et malheureusement les cantonniers attendent toujours que satisfaction leur soit donnée. J'espère que cette année M. le ministre sera encore plus d'une aimable, qu'il traduira son amabilité plus façon pratique et que, très prochainement, j'aurai à le remercier d'avoir réglementé et accordé le congé de quinze jours avec solde, à tous les cantonniers."
1907-11-27,Bussière,"Je demande également à M. le ministre de rappeler aux préfets et aux administrations départementales que le nouveau règlement du 21 mars 1904, notamment dans ses articles 6, 8 et 9, accorde la gratuité des outils aux cantonniers; or j'affirme avec preuves à l'appui que, dans certains départements, les cantonniers sont obligés d'acquérir et d'entretenir les outils qui leur sont nécessaires. Il y a là un abus qu'il suffit de signaler pour que M. le ministre le fasse cesser immédiatement."
1907-11-27,Bussière,"M?le ministre a certainement entendu parler d'une revendication qui tient beaucoup au cœur des cantonniers, c'est la suppression de la peréquation des classes."
1907-11-27,Bussière,"L'article 4 du règlement stipule que, dans les départements, le nombre des cantonniers sera le même dans chaque classe. Il en résulte que certains cantonniers ne peuvent jamais arriver à la lre classe de leur grade."
1907-11-27,Bussière,Il y a là une situation qu'il importe de faire cesser. Les cantonniers demandent que leur avancement de classe ait lieu régulièrement tous les cinq ans.
1907-11-27,Bussière,"C'est encore une mesure qui ne se recommande pas seulement par sa justice, mais contre laquelle on ne-peut objecter aucune sérieuse considération d'ordre budgétaire. Je prie M. le ministre d'y penser."
1907-11-27,Bussière,"Une autre doléance des cantonniers à laquelle il sera extrêmement facile de donner satisfaction, c'est le principe du concours établi pour l'obtention -du grade de chef cantonnier."
1907-11-27,Bussière,"Ce n'est pas là du favoritisme; et c'est vraiment un bon exemple que donnent les plus modestes agents de l'Etat en sollicitant leur avancement, non pas de la faveur, non pas des recommandations, mais d'un concours déterminantleurs capacités professionnelles."
1907-11-27,Bussière,"Messieurs, il faudrait souligner cet excellent esprit chez les plus humbles travailleurs qui les porte à ne réclamer que des choses justes, ne blessant aucun droit et ne se revendiquant que de la justice et de l'équité. Beaucoup devraient les imiter."
1907-11-27,Bussière,"Il y aurait beaucoup d'autres observations à présenter sur les revendications des cantonniers. (Parlez,! parlez !) Il faut. savoir se borner."
1907-11-27,Bussière,"J'espère que M. le ministre voudra bien étudier et faire sien le cahier des revendications que j'ai eu l'occasion de lui remettre : le remboursement de la taxe vélocipédique, l'augmentation des salaires, si urgente, si nécessaire, l'assimilation des chefs cantonniers aux chefs de chantier ou surveillants de travaux sont les plus essentielles."
1907-11-27,Travaux publics,"(Très bien! très vien!) Si nous avons la bonne fortune, l'année prochaine — et je le désire de. tout cœur — d'avoir encore mon. ami M. Barthou au ministère des travaux publics, j'ai la ferme espérance que nous constaterons ensemble non plus les promesses faites,mais formes et les satisfactions réalisées."
1907-11-27,Lot,M. le président. La parole est à M. Lucien Cornet.
1907-11-27,Cornet,"Messieurs, les étudiants de France ont, depuis cinq ans, établis congrès à la suite desquels ils ont remis leurs cahiers de revendications. ces Cahiers ont été remis à M. le ministre des travaux publics ; je suis assuré qu'il les a examinés et qu'il examinerait ceux de 1907, sa bienveillance habituelle."
1907-11-27,Non identifié,"nne, ainsi que par de nombreuses délibérations du conseil général de l'Allier."
1907-11-27,Non identifié,Si nous demandons ce crédit pour la reconstruction du pont-canal de la Tranchasse.
1907-11-27,Non identifié,c'est parce qu'il s'agit d'un intérêt vital pour toute une région. Cet ouvrage est en mauvais état.
1907-11-27,Non identifié,"Déjà en 1870, il a fallu y faire des réparations considérables."
1907-11-27,Non identifié,Je vais vous indiquer en deux mots pourquoi.
1907-11-27,Non identifié,"Le pont-canal de la Tranchasse permet au canal du Berry de passer sur le Cher, à quelques kilomètres en amont de SaintArmand."
1907-11-27,Non identifié,"Avant 1870, comme ce pont-canal ne pouvait permettre qu'à un seul bateau de circuler,"
1907-11-27,Non identifié,on a voulu l'élargir pour donner passage à deux bateaux. Mais on a ainsi porté atteinte à la solidité de cet ouvrage;
1907-11-27,Non identifié,"on s'est aperçu des résultats fâcheux de la réparation,"
1907-11-27,Non identifié,si bien qu'à un moment donné il a fallu renoncer au passage de deux bateaux;
1907-11-27,Non identifié,"aujourd'hui il ne circule sur ce pont qu'un bateau,"
1907-11-27,Non identifié,deux bateaux ne peuvent plus y entrer de front.
1907-11-27,Non identifié,"Tous les ans, l'entretien,"
1907-11-27,Non identifié,"de ce pont-canal nécessite des sommes considérables,"
1907-11-27,Non identifié,"et, si je suis bien informé,"
1907-11-27,Non identifié,"dans le budget de 1907,"
1907-11-27,Non identifié,"une somme de 30,000 fr. lui a été consacrée."
1907-11-27,Non identifié,Il a fallu appliquer une vingtaine de tirants en acier sur les côtés pour retenir les pierres.
1907-11-27,Non identifié,"J'ai sous les yeux une photographie qui est caractéristique,"
1907-11-27,Non identifié,"si cela était facile de la faire passer sous les yeux de tous les collègues qui assistent à la séance,"
1907-11-27,Non identifié,je ne douterais pas du succès de ma proposition;
1907-11-27,Non identifié,"quoi qu'il en soit,"
1907-11-27,Non identifié,"je me contenterai de donner des raisons qui, je l'espère,"
1907-11-27,Non identifié,convaincront la Chambre.
1907-11-27,Non identifié,"Ce pont-canal de l'avis de tous ceux qui l'ont vu,"
1907-11-27,Non identifié,menace ruine :
1907-11-27,Non identifié,"s'il était détruit,"
1907-11-27,Non identifié,"le chômage atteindrait 6,000 ouvriers,"
1907-11-27,Non identifié,ce serait un véritable désastre pour toute la région.
1907-11-27,Non identifié,"C'est par le canal du Berry que sont transportés les charbons des houillères des Ferrières,"
1907-11-27,Non identifié,"de Commentry,"
1907-11-27,Non identifié,"de Bézenet,"
1907-11-27,Non identifié,"du Doyet,"
1907-11-27,Non identifié,"de Noyant,"
1907-11-27,Non identifié,"de Saint-Eloi,"
1907-11-27,Non identifié,"de la Baible,"
1907-11-27,Non identifié,de Messeix et de Champagnac.
1907-11-27,Non identifié,Je vous demande pardon de vous donner ces détails (Pm'lez!)
1907-11-27,Non identifié,mais ils sont indispensables pour bien vous montrer que je défends ici non pas seulement une question locale mais une question d'une importance nationale.
1907-11-27,Non identifié,C'est par le canal du Berry que nos usines métallurgiques reçoivent la houille et transitent leurs produits ;
1907-11-27,Non identifié,"si nos industriels étaient obligés d'utiliser du jour au lendemain la voie ferrée aux lieu et place du canal,"
1907-11-27,Non identifié,ils se trouveraient dans une situation de beaucoup inférieure au regard de leurs concurrents de l'Est;
1907-11-27,Non identifié,il en résulterait un malaise véritement désastreux pour la prospérité de toute la région.
1907-11-27,Non identifié,Nous avons fait une visite à M. le ministre le 26 juin dernier.
1907-11-27,Non identifié,J'étais accompagné de la plupart des membres de la chambre de commerce de Montluçon.
1907-11-27,Non identifié,Je reconnais que
1907-11-27,Barthou,l'honorable. M. Barthou nenousap:t;l.
1907-11-27,Non identifié,de promesses.
1907-11-27,Non identifié,"Il nous aditqu'ilexa,rait la question ; depuis laquestiond&fait un pas. Il a réponduàlachanib"
1907-11-27,Non identifié,àlachambre de Montluçonunelettredonaîtrela copie sous les yeux.
1907-11-27,Non identifié,"IlyfaitjrL^tr6qu'on a porté un remède àlasItuaonpJltrne nie pas, situationdangereuseduv"
1907-11-27,Non identifié,"« Ce pont-canal de l'avis de tous ceux qui l'ont vu,"
1907-11-27,Non identifié,"menace ruine : s'il était détruit,"
1907-11-27,Non identifié,"le chômage atteindrait 6,000 ouvriers,"
1907-11-27,Non identifié,ce serait un véritable désastre pour toute la région.
1907-11-27,Non identifié,"C'est par le canal du Berry que sont transportés les charbons des houillères des Ferrières,"
1907-11-27,Non identifié,"de Commentry,"
1907-11-27,Non identifié,"de Bézenet,"
1907-11-27,Non identifié,"du Doyet,"
1907-11-27,Non identifié,"de Noyant,"
1907-11-27,Non identifié,"de Saint-Eloi,"
1907-11-27,Non identifié,"de la Baible,"
1907-11-27,Non identifié,de Messeix et de Champagnac.
1907-11-27,Non identifié,Je vous demande pardon de vous donner ces détails (Pm'lez!)
1907-11-27,Non identifié,mais ils sont indispensables pour bien vous montrer que je défends ici non pas seulement une question locale mais une question d'une importance nationale.
1907-11-27,Non identifié,C'est par le canal du Berry que nos usines métallurgiques reçoivent la houille et transitent leurs produits ;
1907-11-27,Non identifié,"si nos industriels étaient obligés d'utiliser du jour au lendemain la voie ferrée aux lieu et place du canal,"
1907-11-27,Non identifié,ils se trouveraient dans une situation de beaucoup inférieure au regard de leurs concurrents de l'Est;
1907-11-27,Non identifié,il en résulterait un malaise véritement désastreux pour la prospérité de toute la région.
1907-11-27,lecanaldu Berri,a -été classéJeecanlde1reclasse.
1907-11-27,Je,"aisajouterque le transit de cepariaipQ+C(!ls^d®rabie;ilYcirculedesbat'Irl'Ilestconsidérable;il y circule des baannéeeuxetson tonnage, pour lestrois897à1899,en moyenne pour lestonnesronçons;aétéenviron de 500,000laChàipCr°lsenavoirassezditpourqueOlliles.croisenavoirassezditpourquenécesSiresoitconvaincuequ'il y a uneCanalteabsoluea reconstruire le pontdansdelaTranchasseet à le reconstruireIcidoabaritnormal."
1907-11-27,Icido,"'turgirl'argumentd'ordre financier.traestlncontestableque M. le ministretravaiPubliespourraM.leministreqe{)rdauxPublicspourra me dire que,IdlnelUiaVecsoncollègue des finances,eîuipoStpaspossiblede relever le créditlbrebnl60de1million, parce que l'équiliîebudo^tai•res'yoppose,maison peuteiNger^facilementtout en me donnantdansleIOn.Onnepourra pas dépenserIlslervurantde1908 le million nécesaisiUrlareconstructiondu pont-canal,vaissivousmepromettezd'inscrire aumettrai,sommede 100,000 fr. qui perh£0lit~canalPOnt-adamorcerla reconstruction de ceetquimedonnera l'assuranceîwdèsiqnolestravaux pourront com'^ceripedéclareraisatisfaitetjen'insimedéclareraisatisfait et je n'iPasPourlemillion. Mais un créditIIAl0°,0onfH'estindispensableJe ne comSA^aimsîEtfsquelaChambre refusât cette^avaiiJîme>enraison de l'importanceengagésIletsurtoutdes intérêts qui y sont]Souve'ttearle"
1907-11-27,M. le président,La parole est à M. le ministre des travaux publics.
1907-11-27,M. le ministre des travaux publics,"Messieurs, M. Paul Constans et plusieurs de nos collègues ont déposé au chapitre 31 un amendement qui a pour objet d'élever de 1 million le crédit de ce chapitre qui est de 5,972,000 fr. ; au bas de cet amendement, M. Paul Constans indique que ce relèvement de crédit a pour objet « la reconstruction du pont-canal de la Tranchasse en section normale de 16 mètres. »"
1907-11-27,Je,"dois, avant de fournir de très brèves explications à la Chambre, indiquer d'abord qu'une objection s'élève contre cette façon de procéder. Si on acceptait le système préconisé par l'honorable M. Paul Constans, et si un relèvement de crédit pouvait avoir pour objet un travail déterminé, la conséquence serait que le Parlement risquerait de décider des travaux dont l'utilité et l'opportunité n'auraient pas été discutées et qui n'auraient pas été l'objet d'une enquête préalable. Telle est ma première objection."
1907-11-27,M. Paul Constans (Allier),"Voulez-vous me permettre un mot, monsieur le ministre?"
1907-11-27,M. le ministre des travaux publics,"Il me semble, mon cher collègue, que vous avez dit tout ce que vous aviez à dire."
1907-11-27,M. Paul Constans,"J'aurais voulu ajouter un mot, pour abréger la discussion."
1907-11-27,M. le ministre des travaux publics,Oh !
1907-11-27,M. Paul Constans,"Je voulais dire simplement que, si j'ai fixé à 1 million le chiffre du relèvement que je demande, c'est que je crois savoir que, dès maintenant, l'administration a si bien reconnu la nécessité de cette reconstruction, qu'elle a dressé un avant-projet engageant une dépense de 1 million."
1907-11-27,M. le ministre des travaux publics,"Vous savez tout, mon cher collègue, je n'ai rien à vous apprendre, et rien à vous cacher."
1907-11-27,M. Paul Constans,J'en ai une autre à vous présenter..
1907-11-27,M. Paul Constans,"Parfaitement, nous sommes d'accord !"
1907-11-27,M. le ministre des travaux publics,"Mais alors, je suis en désaccord avec vous sur la nécessité de ce travail et sur les conditions dans lesquelles il doit s'effectuer."
1907-11-27,Jean Durand,"Messieurs, quoique la question intéresse plus particulièrement la région de la France traversée par le canal du Midi et le canal latéral à la Garonne, elle a cependant une importance d'ordre général que vous comprendrez très bien. Les actes, les décisions, la conduite de MM. les ingénieurs en chef révèlent chez eux un état d'esprit que la Chambre doit connaître et que le Parlement doit apprécier."
1907-11-27,Jean Durand,"Je ne veux pas généraliser pour le moment, je veux tout simplement exposer quelques faits avec le plus de brièveté et par conséquent de clarté possible."
1907-11-27,Jean Durand,"Le canal du Midi a été racheté par l'Etat en 1896. Il appartenait auparavant à une compagnie anonyme dont les héritiers Riquet possédaient la majorité des actions, et était administré par la compagnie des chemins de fer du Midi, qui en avait la concession. Cette compagnie prélevait des droits de péage."
1907-11-27,Jean Durand,"Il en est résulté un trafic plus intense, qui était prévu; mais ce que l'on n'avait pas prévu, c'est la nécessité d'augmenter le volume d'eau qui, suffisant naguère, est devenu insuffisant pour une navigation plus considérable."
1907-11-27,Jean Durand,"Plusieurs riverains du canal du Midi jouissent de concessions d'eau qui leur ont été accordées soit par la compagnie anonyme du canal du Midi, soit par la compagnie des chemins de fer qui en avait la concession."
1907-11-27,Jean Durand,"Ces concessions d'eau ont été accordées moyennant une redevance plus ou moins importante, selon le volume d'eau concédé."
1907-11-27,Jean Durand,"Depuis que l'Etat est devenu propriétaire du canal, toutes sortes de difficultés ont surgi ; je ne veux pas en faire l'énumération ni l'historique ; je me borne à rappeler les faits les plus récents."
1907-11-27,Jean Durand,"Cette année-ci, par exemple, jusque vers le milieu du mois de juillet 1907, l'eau a été donnée aux concessionnaires une fois par semaine, sur demande de leur part. A partir du 15 juillet, privation complète."
1907-11-27,Jean Durand,"A la fin du mois d'août, un honorable citoyen, magistrat, signale à M. l'ingénieur en chef, en termes parfaitement corrects et conciliants, qu'il ne reste plus une seule goutte d'eau dans sa propriété, et il lui demande un peu d'eau pour les besoins domestiques, notamment pour la boisson des animaux."
1907-11-27,Jean Durand,"Il sollicite non pas la quantité d'eau à laquelle il a droit, mais une portion strictement nécessaire pour les besoins de la ferme."
1907-11-27,Jean Durand,"A cette lettre, M. l'ingénieur en chef répond que les contrats de concession ont été faits pour l'irrigation et qu'il n'a pas à se préoccuper des besoins de la ferme."
1907-11-27,Jean Durand,"Mais l'irrigation, c'est une rigole où l'eau coule et où les bestiaux vont boire. Naturellement, l'usage restreint est compris dans l'usage étendu, comme la partie est comprise dans le tout."
1907-11-27,Jean Durand,"Le magistrat qui se faisait l'écho des plaintes des concessionnaires est un homme doux et pacifique, il n'a rien d'un anarchiste ; il s'inclina."
1907-11-27,Jean Durand,"Mais comme l'eau n'était pas donnée même pour l'irrigation, un mois après, après les pluies de l'équinoxe d'automne, il adressa une autre lettre dans laquelle il signalait les pluies diluviennes qui depuis quelques jours dévastaient la région, le débordement de plusieurs cours d'eau."
1907-11-27,Jean Durand,"Il terminait en disant que « si satisfaction légitime n'était pas donnée, les concessionnaires allaient se grouper dans une action judiciaire commune, après avoir saisi toutefois le ministre compétent »."
1907-11-27,Jean Durand,Cette lettre était parfaitement correcte dans le fonds comme dans la forme.
1907-11-27,Jean Durand,M. l'ingénieur en chef n'éprouva pas le besoin d'y répondre : c'est ainsi que l'on traite toujours les contribuables.
1907-11-27,Jean Durand,Mouvements divers.
1907-11-27,Jean Durand,"C'est alors que je suis intervenu. Il a fallu que j'intervienne auprès de M. le préfet de l'Aude pour provoquer une réponse de M. l'ingénieur en chef; et c'est, poussé par M. le préfet, que M. l'ingénieur en chef des ponts et chaussées fit la réponse suivante : « A M. Delord, juge doyen au tribunal civil de Castelnaudary."
1907-11-27,Jean Durand,"« Monsieur, « Vous voulez bien me faire connaître l'état d'abondance dans lequel se trouveraient actuellement tous les cours d'eau de la région et vous me demandez, en raison de cette situation qui vous paraît particulièrement favorable, de faire ouvrir votre prise d'eau. Si, dans quelques régions, les pluies ont grossi les cours d'eau quelquefois d'une façon fâcheuse, ce n'est certainement pas dans celle qui intéresse le système alimentaire du canal du Midi en amont de Carcassonne. La situation de nos réserves ne s'est pas sensiblement améliorée."
1907-11-27,Jean Durand,"« Il ne restait guère, en effet, au 10 octobre, dans les réservoirs du Lampy et de Saint-Ferréol qu'un volume à peine suffisant pour assurer l'alimentation normale pendant trois mois."
1907-11-27,Jean Durand,"Je ne commenterai pas cette réponse, ce serait lui enlever toute sa saveur. M. l'ingénieur reconnaitqu'à partout dans le bassin du Lampy et de Saint-Ferréol les pluies ont été générales,sauf dans un Jon"
1907-11-27,Jean Durand,"M. Jean Durand (Aude).Monsieur le ministre, dites à M. l'ingénieur que l'on ne peut pas parler ainsi aux contribuables."
1907-11-27,ingénieurs,"aux riverains qu'il n'a pas pluet à ipld, mune de Cennes qu'il abeaucof-1.ellfsMonsieur le ministre, dites à vos ingénieurs que l'eau doit être donnée à la commune de Cennes."
1907-11-27,ministre,"Notre honorable collègue M. Durand s'est fait l'interprète auprès de l'Etat de deux réclamations, l'une émanant de particuliers et l'autre émanant d'une commune de son arrondissement. Elles procèdent l'une et l'autre du même esprit, du même sentiment et sont relatives à l'emploi des eaux du canal du Midi."
1907-11-27,Durand,"Elles procèdent l'une et l'autre du même esprit, du même sentiment et sont relatives à l'emploi des eaux du canal du Midi. Celle-ci accordait, quand elle était concessionnaire du canal, des tolérances qui sont actuellement refusées par l'administration des ponts- et chaussées."
